0.869567 0.424749 0.685619 0.64883 0.367893 0.722408 0.826088 0.35117 0.826088 152.985 22.7292 -34.5851 -10.6793 -17.7435 -1.43936 16.5734 4.86178 -0.0793621 8.60221 2.62895 2.22059 0.396051 0.575832 1.21989 -0.32154 -0.398133 0.451443 0.157151 0.495932 0.00972386 0.0707509 -0.34918 0.438075 0.118113 
0.57525 0.759198 0.698997 0.976588 0.0501675 0.160535 0.0869575 0.48495 0.548495 -34.4948 4.47561 15.7784 -70.1614 -41.2787 -43.8773 -49.8423 30.1853 -15.2668 7.66301 -7.47225 6.79883 1.30468 7.5976 -0.126036 -1.32652 2.29607 -0.570481 -1.0551 0.832672 0.634837 -0.206769 -0.907159 1.35079 -0.835892 
0.953179 0.541806 0.35786 0.896321 0.822742 0.234114 0.0535125 0.130435 0.956522 168.475 -8.33946 -11.0865 -19.1221 -25.176 -14.4295 -49.572 -11.7985 -2.03566 6.88473 -3.48517 1.37694 -2.16188 1.41874 2.38099 0.773788 1.01254 0.625458 -0.124869 -0.0288553 -0.38927 0.0677214 -0.165713 0.380444 0.760193 
0.642142 0.464883 0.364549 0.150501 0.331104 0.364549 0.444816 0.779264 0.672241 64.1699 -49.7696 102.11 68.6364 35.0898 -48.8061 8.31004 -2.90169 5.54798 -0.463145 -2.78557 -2.54965 -0.482874 -0.273081 2.37182 0.244166 -0.565037 0.606899 0.541301 0.728972 0.38638 0.170271 -0.302704 1.07894 0.52184 
0.615383 0.117057 0.491639 0.729097 0.541806 0.150501 0.384616 0.792642 0.0301 214.041 -170.703 110.999 -38.4718 30.5901 1.57144 -39.5574 0.837916 -0.32082 -21.2542 -3.22856 2.645 1.22159 -1.64206 -3.59354 0.538002 -1.51007 -0.689917 -1.28119 0.55714 0.225503 -0.603339 0.265807 -0.549652 -0.745491 
0.324415 0.344481 0.190635 0.180602 0.033445 0.254181 0.41806 0.150501 0.682274 -5.58301 259.876 42.1419 -85.1136 -89.1409 15.3218 -19.6489 42.2667 6.20353 -12.9778 2.74501 -9.0649 1.62595 -9.78507 -2.89787 -4.36398 -2.98564 0.883552 0.766898 -0.796653 0.40821 -1.17752 0.563418 -1.15182 0.408974 
0.133779 0.123746 0.979932 0.658863 0.819398 0.307692 0.0602 0.852843 0.538461 -150.226 -3.44904 62.7418 -24.4814 -88.6144 9.87354 36.3083 -28.141 57.89 -14.6751 16.5083 -6.18183 16.439 10.7845 -1.70742 1.96244 -2.9738 2.59463 -1.7847 1.31469 0.225235 0.322241 0.262453 -0.745885 0.135839 
0.354515 0.090301 0.0602 0.722408 0.832775 0.197325 0.936455 0.334448 0.09699 -111.594 61.9838 355.971 14.826 95.2186 11.8879 -49.3307 -21.0872 18.4193 19.3528 25.5826 15.9419 -0.306639 5.19016 6.15666 -2.50803 -2.31103 -5.29416 -1.24639 -2.82623 -4.87545 0.136932 -2.08469 2.69327 -0.0222638 
0.367893 0.411371 0.143813 0.929766 0.976588 0.033445 0.19398 0.438127 0.688963 -85.1227 210.242 46.4005 81.9721 -66.4949 -12.999 -9.91829 -17.1087 -25.2831 -21.272 21.4294 20.0741 -4.6535 1.78635 -1.50951 -0.332683 -0.499985 -1.38899 4.2492 1.89012 -2.38961 0.0640938 0.914812 -1.09272 -0.112267 
0.227425 0.943144 0.35117 0.244147 0.280936 0.026756 0.12709 0.591973 0.270903 -418.053 -68.2708 -69.2436 -74.0461 -60.0265 -48.1149 63.3184 -51.6767 -17.0685 -23.1047 -21.2363 -1.09773 -17.3259 2.90143 0.34682 -5.92609 0.401495 1.0149 -4.70465 0.433683 -0.114421 -0.60042 -1.11351 -0.510243 -0.0862239 
0.648829 0.277592 0.508361 0.127091 0.00334501 0.956522 0.886288 0.906354 0.782607 126.937 -97.8835 64.9107 33.9777 14.8117 -25.685 70.3079 24.4541 16.5498 5.85509 0.411117 0.798633 -0.320372 1.81315 0.813389 -0.240508 -1.57511 0.304267 0.920037 -1.09005 0.392003 0.128836 -0.146103 -0.724712 -1.02591 
0.0936454 0.120402 0.18729 0.531773 0.227425 0.953177 0.217393 0.204013 0.0133775 -272.753 -132.614 -144.781 64.5653 17.2923 45.8949 -30.8031 22.3715 11.1842 3.55157 21.4047 -8.4515 4.44573 5.82932 -3.01143 1.03675 -2.15324 1.54867 1.18269 -1.77056 0.0289284 1.38495 0.0109441 -0.389773 0.0839407 
0.652175 0.304348 0.511706 0.899666 0.214047 0.785953 0.588629 0.0301005 0.444816 308.336 69.2926 -130.928 -63.1528 -54.3867 38.3124 0.253944 12.8145 -1.08358 14.565 -1.12161 3.72649 1.47184 2.93844 -1.09323 0.59915 0.978887 0.633922 0.465887 -0.346815 -1.5724 0.145298 -0.489563 0.490331 0.19076 
0.698996 0.478261 0.0836125 0.070234 0.755852 0.742475 0.755852 0.100334 0.411371 266.484 148.319 -79.8669 63.9085 17.1371 22.6329 27.8832 -25.8644 3.00628 5.96033 2.7053 -10.8497 0.92926 -3.43852 -0.960219 -0.196489 -1.23993 0.598323 -0.12586 -0.679211 -0.596191 -0.113053 1.13508 0.808551 0.277653 
0.558529 0.347826 0.107022 0.595317 0.264214 0.391305 0.274247 0.979933 0.240802 50.326 -94.2746 223.164 39.2128 21.2786 21.261 -17.9275 7.54268 -8.58662 -17.2795 -17.1171 -3.87835 4.8458 3.63458 -2.0963 2.26123 1.1988 0.565329 -0.145695 -0.517201 1.24567 -2.06007 0.116352 0.5301 -1.42792 
0.337792 0.615384 0.953178 0.408027 0.869565 0.0802675 0.056855 0.090301 0.38796 207.965 -62.8919 -123.97 5.29548 88.3343 0.0633654 42.2318 -11.2275 -63.1946 -15.1571 -9.96742 2.05357 -3.98929 3.34587 0.118151 1.91875 -6.18202 1.69497 -1.35637 0.288665 -2.18812 -0.298975 -0.0225485 1.14645 -0.204588 
0.451504 0.327759 0.889632 0.541806 0.451505 0.602007 0.996655 1 0.96321 96.9508 -273.816 -45.9573 -11.07 -67.4354 -70.2985 12.0072 -26.6379 32.3851 13.7911 -1.66353 -2.27364 -9.02379 -1.56853 4.77625 0.978446 -0.445652 2.50869 0.957325 -1.22095 2.11898 0.143367 -0.316298 2.28266 0.83425 
0.217391 0.762542 0.87291 0.0468225 0.137123 0.856187 0.344481 0.083612 0.789297 93.2111 93.8059 -30.6514 -88.4726 77.5376 161.302 3.77013 -1.24918 3.77386 24.0983 6.06485 -2.4726 -1.43194 -4.12322 4.9706 -0.760529 0.224407 -2.16419 -1.53162 1.51913 1.17138 -1.92382 -2.27801 -1.55021 -1.08489 
0.397992 0.816054 0.033445 0.354515 0.685619 0.698996 0.959865 0.745819 0.0869575 -424.234 155.472 335.3 11.4566 137.861 15.9038 4.23926 1.07597 38.1333 6.81525 4.23672 9.02839 -7.12476 -1.39744 5.81233 -1.51405 0.315822 8.08016 1.77285 2.60826 -1.68097 -4.14307 -0.437087 0.284515 2.77828 
0.331104 0.488294 0.729097 0.488294 0.561873 0.555184 0.518395 0.541806 0.829432 148.234 -13.0507 -139.991 28.6714 -31.6378 11.3271 2.45392 -14.3195 4.29512 -19.0704 -16.1601 0.607103 2.46564 0.283448 -3.09764 0.591382 1.10165 -1.36272 0.895168 0.441213 -0.623574 0.387057 -0.0599508 -0.700068 0.178711 
0.785954 0.725753 0.782607 0.468227 0.688963 0.474916 0.595318 0.210703 0.889632 34.9222 109.762 -36.0532 8.50448 -4.03155 -24.1135 -3.47955 -10.6788 -0.68393 9.14778 1.88918 -0.678707 -2.62611 1.41779 2.28294 -1.1042 1.05333 -0.0498669 -0.0661407 -0.678861 0.997986 0.342766 0.116737 -1.00854 -0.309002 
0.899667 0.966555 0.51505 0.802675 0.277592 0.361204 0 0.063545 0.033445 82.5235 202.683 -76.9641 4.16622 0.882593 -11.5157 -42.4425 -12.6668 -1.9401 10.6311 -5.13989 -2.24847 -2.89116 2.32744 -0.327898 0.683619 -1.57956 -1.72327 1.61584 1.03538 -0.701791 -0.556784 1.0985 -0.362713 -0.517094 
0.274248 0.839465 0.227425 0.491639 0.491639 0.54515 0.538461 0.976588 0.949832 -324.483 143.781 -131.997 -59.5656 -56.034 -55.3287 12.0628 1.58168 25.518 -56.596 -0.420541 -0.695583 5.55942 -5.20739 3.28875 3.26271 5.63524 0.0115007 -0.993511 0.507983 -1.62601 1.12823 0.71692 -0.682815 -1.15581 
0.284281 0.698996 0.167225 0.331104 0.0769225 0.127091 0.846155 0.451505 0.849497 -261.363 192.041 -33.9159 -120.082 -61.4085 -57.6072 -63.6479 -4.25628 -0.371731 -36.5037 10.6813 -7.85538 14.1478 -7.61379 -0.646889 -5.71641 2.90971 2.28328 -0.0438781 -2.85777 -0.527 -1.36861 -2.40465 -0.735281 0.755411 
0.173913 0.635451 0.317726 0.735786 0.411371 0.909699 0.361204 0.187291 0.568562 -263.23 -34.2707 -133.251 -84.2595 74.4307 69.0936 20.7481 -53.3102 -4.13917 29.7351 -11.7891 16.1059 7.02378 5.44679 -1.70451 -3.59304 1.24306 1.22653 0.250935 -0.729243 1.22326 0.970179 2.05672 -0.157938 0.0822359 
0.551837 0.979933 0.0234125 0.197325 0.0133775 0.428094 0.451505 0.501672 0.605351 -136.626 227.172 104.889 95.8616 24.223 -13.6688 -6.32329 12.6138 2.92304 10.992 -24.0716 -3.70934 0.951166 2.80872 0.415291 1.01692 -0.864354 2.57979 1.23045 -0.530654 0.355603 -6.16932 1.23818 -0.74255 -0.765757 
0.709029 0.672241 0.54515 0.461538 0.558529 0.0468225 0.354515 0.558529 0.64214 9.07814 9.63615 63.3284 27.1279 26.6569 -49.5571 -36.1492 -13.4256 1.93031 -1.76149 -2.42388 -0.569623 -4.01014 -1.18938 2.14333 -1.2026 0.125808 0.927435 -1.44727 -1.29604 -0.549301 -0.264222 -0.19647 0.0453334 -0.0489508 
0.772575 0.742475 0.575251 0.230769 0.508361 0.809364 0.09699 0.966555 0.00669 -20.6368 47.2922 74.6007 28.5934 53.1803 -17.2583 20.7942 2.17658 -1.00028 -11.721 -1.07047 -0.969719 3.00985 -2.5619 -2.06545 -1.11061 0.364082 -1.0166 0.705542 1.49677 0.00248477 0.225867 -0.040741 -0.184817 0.455784 
0.0267558 0.993311 0.635451 0.936455 0.341137 0.0367895 0.48495 0.401338 0.344481 -248.394 -116.205 -115.096 54.3518 13.0684 22.4601 -21.5521 16.1863 2.2538 -2.71028 12.4225 -6.9834 -3.60559 4.1353 -0.469137 0.487528 -1.84704 -2.68593 -0.50292 1.00631 0.566618 -0.739959 0.545317 -0.374162 0.743944 
0.645483 0.70903 0.73913 0.41806 0.220735 0.872909 0.13378 0.622074 0.558529 -16.5937 55.1412 1.21911 -6.01014 1.021 -30.2498 32.2357 24.4005 -6.43287 6.99854 2.65059 4.33574 2.49288 1.14879 0.523857 0.596142 0.0154291 -2.46546 -0.777177 0.315879 -0.156438 -1.56973 -0.571139 -0.445428 -0.854702 
0.371238 0.187291 0.277592 0.959866 0.12709 0.498328 0.705685 0.040134 0.267559 103.282 88.6855 149.255 -128.41 -18.8469 119.588 -61.1193 6.03922 -0.748285 10.2855 -0.723554 -2.03312 3.50296 -2.60459 1.79755 -1.44926 -1.19523 0.627011 -2.04507 0.963824 -0.540311 1.62173 1.39391 1.52091 -1.55695 
0.521737 0.45485 0.0735775 0.668896 0.658863 0.561873 0.150503 0.00334451 0.374582 189.962 228.194 -17.8038 44.2087 -18.9922 73.6674 -18.7593 -19.7572 -25.044 -1.23597 -5.99771 -4.23188 7.66275 2.54602 -3.0041 0.611727 0.904682 -1.02958 -0.594445 -0.0921513 1.7478 -1.16019 0.998017 -1.05611 -0.872565 
0.936454 0.397993 0.84281 0.474916 0.297659 0.849499 0.571906 0.956522 0.658863 57.4649 -50.9576 66.9814 7.29599 19.2823 -16.4195 28.668 9.77165 1.34942 -5.33339 1.55536 2.383 1.43662 -0.354935 0.687206 0.457913 -0.0339307 0.697684 -0.420187 0.962387 0.667734 -0.445132 -0.703052 0.0927292 0.345988 
0.0367892 0.334448 0.742475 0.575251 0.0167225 0.762542 0.852843 0.909699 0.862875 -250.41 -113.112 -116.369 48.4275 13.3959 26.5332 -18.8934 12.1166 2.4226 -0.211843 10.5595 -3.94021 -1.98932 2.83592 -0.93272 -1.50565 1.02484 1.04214 -0.586745 -0.198501 -0.330311 -0.023121 0.344794 0.348539 0.167094 
0.387958 0.769231 0.15719 0.769231 0.347826 0.812709 0.779265 0.949833 0.494983 -360.464 78.137 194.815 -19.8156 -41.9706 19.3941 -5.70644 2.41162 25.9526 7.52303 -3.94818 4.37047 -5.04505 -1.5502 2.95913 1.05589 -0.605346 -4.52772 0.383891 -4.60849 0.743718 -1.24294 -0.886758 -0.923519 -1.31332 
0.431438 0.367893 0.0200675 0.0936455 0.698997 0.973244 0.311037 0.698996 0.327759 -61.4061 176.644 207.64 114.931 34.1735 50.1348 69.6589 15.6145 3.08725 -1.7911 -1.95506 4.93986 3.90595 3.76546 -0.62487 -2.46156 1.14642 0.408948 0.78728 1.6329 -5.3253 4.68681 -0.337802 -1.96395 1.63919 
0.287625 0.026756 0.183948 0.170568 0.44816 0.083612 0.822742 0.076923 0.18729 -106.363 60.764 279.466 -47.8731 2.04575 -65.3672 -20.2106 5.48533 -7.5336 33.0279 22.2394 -1.83878 5.84922 -0.728076 -0.548764 2.76024 2.04358 2.05081 -3.08753 -1.00898 -1.79868 0.894723 0.763214 -1.41635 -0.17354 
0.926421 0.96321 0.518395 0.076923 0.237458 0.966555 0.277592 0.107024 0.45485 69.5182 231.504 -80.3896 63.9722 28.3183 -17.9433 30.4897 -12.1581 -1.10105 11.9835 2.63359 -3.63692 1.53169 -5.21161 2.15747 -0.324517 -0.609942 -1.09266 0.487985 -2.02066 -0.572132 -0.607945 -0.821885 1.73455 0.387529 
0.170569 0.394649 0.973245 0.274247 0.481605 0.769231 0.0167225 0.598662 0.190635 -105.838 -51.6417 88.5836 41.827 -114.391 48.2467 36.9008 -5.67453 78.3091 3.38234 12.9245 3.6457 9.87862 -5.80923 -2.94417 2.3585 1.85177 -1.96256 -4.53139 2.45757 1.10458 -2.12257 1.21115 -0.523734 1.21488 
0.735788 0.270903 0.591973 0.204013 0.795987 0.672241 0.240802 0.759198 0.632107 145.262 -84.267 49.1794 26.4525 14.6706 -29.0181 19.9268 -4.27429 -1.56441 -1.72561 7.00967 -0.659901 2.19124 -0.913629 1.13652 -1.086 0.391092 0.00461254 0.788041 0.547658 0.0771062 -0.90154 0.604365 -0.684569 -0.490036 
0.207358 0.51505 0.38796 0.882943 0.712374 0.207358 0.494983 0.468227 0.535117 -215.318 -10.828 -32.9696 -37.8776 -6.99534 -14.3004 16.0192 -15.613 -17.2414 -11.5853 -6.05831 5.5792 -4.58222 1.24207 1.82001 0.847712 -2.92582 -1.47161 -2.09202 -1.6201 0.608272 -0.265457 1.00427 0.457616 0.484541 
0.658863 0.040134 0.287626 0.123746 0.956522 0.274247 0.153845 0.749164 0 286.805 -121.423 87.5159 46.9741 59.591 -11.4101 -12.2673 -20.8489 -1.25742 -21.0932 4.3509 -5.22079 3.60246 -5.07027 -3.14481 -1.72562 0.112466 -0.167975 -0.044635 -0.403521 1.18608 0.712962 0.0417906 -0.528894 0.172422 
0.204013 0.588629 0.628762 0.698996 0.675585 0.665552 0.9398 0.872909 0.22408 -238.054 -171.999 53.5794 116.728 -107.78 -70.1201 -16.491 15.9658 -10.3983 -6.24067 -0.922654 5.45872 1.23157 -6.36057 -8.12009 0.78684 -1.17849 1.45359 2.47146 -0.988692 0.0704298 1.36201 -0.0864851 0.871349 0.967633 
0.0735788 0.468227 0.341137 0.314381 0.785953 0.00668901 0.578595 0.521739 0.9699 -260.482 -102.896 -112.54 22.0806 15.459 30.0405 -6.54243 -2.70258 -3.02123 6.7871 -2.96419 6.06483 -0.376833 -5.43737 0.0658433 1.63153 1.04254 -1.40792 -0.533857 0.19438 -0.315648 -0.739374 -0.201801 -0.0254626 0.178504 
0.8194 0.0869565 0.391304 0.207358 0.314381 0.949833 0.461539 0.866221 0.983277 214.964 -154.817 66.4771 31.5301 9.80388 -24.9301 49.4868 7.70485 2.9295 -0.422581 7.40371 0.52115 3.12954 -1.50691 1.8139 -1.8104 -0.60466 0.902289 0.19989 -0.305472 -0.359802 -1.54065 -0.487969 1.23419 -1.21089 
0.210703 0.595317 0.408027 0.70903 0.735786 0.90301 0.749164 0.137123 0.591973 -161.421 43.5773 -45.6833 -74.5578 69.755 18.2382 8.09952 -4.00141 -11.6903 24.8663 1.44504 1.47521 7.23341 -0.999136 -2.55416 4.19662 -0.0653559 -0.00122345 3.29697 0.525577 -0.664962 1.14218 1.191 0.972092 0.645377 
0.22408 0.886288 0.705685 0.147157 0.458194 0.401338 0.762542 0.444816 0.99331 10.8378 86.8358 -71.943 -37.4336 84.4085 43.017 -42.7481 40.8921 -26.949 -6.95126 0.549675 -7.61554 7.24403 -5.16347 8.84767 1.04237 -1.35264 -0.7053 1.51012 0.143759 1.55137 1.47105 -1.52816 0.120619 0.078366 
0.973246 0.722408 0.414716 0.889632 0.996655 0.270903 0.535117 0.0234115 0.254181 174.001 113.113 -86.7502 -29.7648 -34.1816 10.5065 -43.7333 -13.1137 -3.67136 11.7821 -3.83027 -0.344133 -2.00014 2.32075 0.886275 -0.499637 1.20758 0.373099 -0.936461 -1.51005 0.256766 1.20293 -0.165576 0.93855 0.813316 
0.364548 0.150501 0.123745 0.846154 0.00669 0.575251 0.79933 0.983277 0.394649 -159.622 -71.416 331.227 -38.6367 -116.046 48.2353 -49.4874 13.0748 21.6645 11.1711 -2.91286 -2.60201 0.498131 -4.04201 4.79433 -1.03973 -7.4769 -3.81532 -0.118767 1.31157 -1.67608 0.620364 1.58782 -0.101886 0.0732 
0.705688 0.200669 0.0133775 0.317725 0.79933 0.250836 0.719064 0.264214 0.816052 313.253 -36.0706 -4.2342 57.5949 -7.24823 -3.87461 -12.5459 -34.8185 3.45376 4.98086 1.44495 -9.53402 -1.04116 -2.02869 2.52231 -0.485579 -0.457411 0.782188 -0.421707 -0.276424 -0.0149682 1.88188 1.01024 1.25795 0.69501 
0.438129 0.755853 0.284281 0.785953 0.521739 0.464883 0.80602 0.414715 0.331104 -148.793 134.458 113.846 -40.4878 42.516 44.1518 -34.0817 -14.334 11.2743 -5.68744 -6.95638 2.49547 -5.10519 0.590409 -0.512788 1.59338 0.405237 -1.40568 1.92164 0.314163 -0.538941 -1.06598 0.0223349 -0.400258 -1.0742 
0.117057 0.237458 0.494983 0.775919 0.652174 0.846154 0.250836 0.635451 0.110368 -261.439 -106.529 -96.219 43.1267 -32.5331 19.3277 -6.5316 -2.39021 31.2285 -17.3679 2.42278 3.00102 16.5939 -0.945727 6.06117 4.87598 2.03887 2.28222 2.66246 -0.675967 -1.01525 0.67669 -0.282934 0.668555 0.63943 
0.581942 0.170568 0.9097 0.943144 0.190635 0.508361 0.304348 0.953177 0.10368 143.827 -248.834 82.0759 -129.02 -2.89936 -8.26722 -9.42597 43.3868 -4.31067 -15.6013 -2.20448 11.9666 3.97617 4.42652 -2.8528 1.52819 1.03442 -2.31753 -0.433756 0.856418 -1.25708 -0.896943 -0.980591 -0.609245 0.438336 
0.508363 0.157191 0.153845 0.110368 0.120402 0.247492 0.264214 0.832776 0.464883 135.776 -79.9326 202.708 97.7363 12.2351 -26.206 -6.90555 23.3195 -0.229087 0.707946 -16.1317 -2.65692 4.82873 4.80577 0.831742 2.2425 1.77615 -0.977749 -2.83892 -1.2122 1.14028 -0.222437 -0.34019 0.938596 -1.75847 
0.270903 0.133779 0.892978 0.829432 0.35786 0.311037 0.06689 0.782609 0.264214 117.874 -238.446 140.656 70.4077 -122.387 98.9888 31.7032 -31.5683 -27.7869 -3.5663 -11.5049 6.07444 -18.2182 0.287523 2.07299 1.16243 0.388246 -0.278139 0.601756 1.31527 2.80198 1.11455 -2.4766 1.31363 1.10465 
0.100335 0.217391 0.816052 0.287626 0.692308 0.622074 0.180602 0.916388 0.408027 -235.89 -70.7636 -57.4686 7.32017 -38.0413 10.3474 8.2769 -20.074 28.9204 -17.0997 1.85884 0.0598216 16.0484 9.04826 3.55462 -0.783424 -2.06744 2.53745 2.98009 -2.20335 1.08965 2.08714 -0.612125 -0.387213 0.259766 
0.60535 0.143813 0.428094 0.9699 0.257525 0.414715 0.90301 0.09699 0.959865 333.709 -32.9591 -92.983 -35.9048 -88.0985 16.9666 -27.2925 -4.8396 7.52507 23.8251 -3.22316 0.70695 -4.68625 3.60891 3.09584 1.17159 -1.10429 1.22003 0.879213 -0.545756 -0.67188 -0.148357 0.439995 0.585351 0.198746 
0.832775 0.695652 0.280936 0.167224 0.334448 0.866221 0.943145 0.408027 0.220735 148.732 137.148 -53.8574 40.4458 23.6245 6.46028 42.0011 -4.62013 3.02121 4.33194 1.69721 -4.73503 1.53727 -2.57403 -0.96915 -0.664968 -0.797114 0.295371 0.37452 -0.0181233 -0.180738 -0.0193515 0.619815 0.0415205 0.123421 
0.588629 0.26087 0.327759 0.782609 0.765887 0.153846 0.160535 0.428094 0.55184 203.294 -52.42 37.3968 18.9912 -30.9461 1.11126 -47.5885 -27.0144 -17.6803 -1.82765 0.473671 -2.78973 3.51609 -0.427185 1.38858 0.459874 0.42289 -0.960131 -0.501415 0.834692 -1.40835 0.118088 0.165413 0.808886 0.145456 
0.361204 0.662207 0.719064 0.137123 0.140467 0.919733 0.070235 0.481605 0.160535 -20.4328 -50.8337 42.7161 -112.559 6.75002 44.7536 89.6837 44.5783 -35.259 5.51958 -13.7351 -15.2216 1.27455 -3.66432 0.261411 1.6276 1.5418 1.7558 -1.60877 -2.47742 0.762116 2.08188 0.761587 -0.650257 0.639767 
0.153846 0.311037 0.331104 0.364549 0.84281 0.461538 0.32107 0.341137 0.58194 -223.042 -23.0404 -52.8285 -52.0585 18.2408 11.1619 33.2284 -17.849 9.8232 14.8858 -16.9489 0.0708663 6.75297 -2.15388 0.76521 -1.55415 0.0273443 0.405485 0.389626 -1.23735 0.38112 0.337784 -1.08857 -0.990039 -0.190589 
0.896321 0.324415 0.9699 0.38796 0.344481 0.424749 0.123745 0.722408 0.056855 129.267 -5.1914 14.1465 6.12685 34.035 -41.2279 -9.39266 1.64022 6.82857 -2.7935 2.19739 3.69617 -1.66928 -0.26444 -0.0211968 -0.0753346 0.0309611 -0.145743 0.231458 0.703908 0.61834 0.355443 -0.577899 -0.574524 -0.313239 
0.411371 0.913043 0.525084 0.307692 0.0468225 0.120402 0.521739 0.478261 0.541806 -160.635 68.6056 30.4895 -55.8767 -10.1215 -60.1555 -35.0941 35.0935 -4.74106 6.18716 -19.8139 -3.32642 0.438267 1.63147 0.208966 -1.77972 0.0125746 0.682411 -0.547521 0.222925 -1.11743 1.11492 0.946033 0.825635 -0.193134 
0.511704 0.846154 0.444816 0.672241 0.431438 0.431438 0.374582 0.464883 0.48495 -95.5841 117.52 30.8985 -15.8275 -6.56891 -3.22885 -15.0925 2.63579 -11.6996 -0.398797 -7.55124 1.73355 1.18748 1.43524 -0.864381 2.29762 0.148536 1.1361 -3.11304 2.16026 -1.14291 1.61047 -1.21446 0.751587 0.458379 
0.0200671 0.859532 0.956522 0.107024 0.525084 0.451505 0.341137 0.655519 0.371238 -244.775 -113.782 -112.431 53.1653 11.6609 21.0357 -19.7456 15.743 4.02192 -3.19653 11.1698 -6.05806 -1.542 1.42978 0.960019 3.01964 1.42778 -1.03508 0.456797 1.27647 -0.60338 0.283002 -0.343835 -0.269449 0.188281 
0.789296 0.207358 0.0903 0.591973 0.381271 0.130435 0.508361 0.67893 0.511706 254.255 -135.454 67.863 14.7565 10.3669 -22.0093 -27.3411 -8.25454 5.66017 -4.73302 -2.3861 -1.40661 -1.17448 -1.21165 0.207004 0.760887 1.24304 2.87328 -1.01124 -0.42412 -0.544975 -0.55346 0.780455 -0.276202 -0.00733871 
0.247492 0.498328 0.48495 0.966555 0.9398 0.287626 0.397993 0.474916 0.481605 -128.982 0.423627 7.34027 6.05499 7.25905 -10.7692 25.7258 2.78246 -8.84642 -1.50558 -3.64705 11.4532 -7.55944 2.76081 0.509387 2.05855 0.0392534 -0.196433 -1.86593 -0.669349 0.392152 0.56112 2.92688 0.668152 0.65762 
